compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,antibond_w_raw,antibond_w_normalized,antibond_e_ref,antibond_w_raw_dE0.5,antibond_w_raw_dE1.0,antibond_w_raw_dE2.0
extension_Mg5Te_mp-1185828,mp-1185828,Mg5Te,extension,,True,True,0.2243247558333343,-0.1328651786111108,0.01913812185,1.0311488065732757,0.0,0.0095321764499999,0.01913812185,0.0352243082999999
extension_MgAl2_mp-1102064,mp-1102064,MgAl2,extension,metallic,True,False,0.0416055058333331,0.0297132024999999,0.00069111,0.0036765081391637,0.0,0.00069111,0.00069111,0.00069111
extension_MgCd_mp-11307,mp-11307,MgCd,extension,metallic,True,False,0.0,-0.0946318283333322,0.000451305,0.0026153511821974,0.0,0.0003902302,0.000451305,0.000451305
extension_MgCl2_exp_mp-23210,mp-23210,MgCl2,extension,ionic,False,False,0.0,-2.255453941666667,0.0270557326999999,0.2882562614532282,-0.2558749999999999,0.016081871,0.0270557326999999,0.02779591795
extension_MgCl2_theo_mp-569626,mp-569626,MgCl2,extension,ionic,False,True,0.1991308233333337,-2.0563231183333333,0.0175356063,0.1897792889610389,-0.243238,0.0115119372499999,0.0175356063,0.0209133042
extension_MgF2_exp_mp-1072956,mp-1072956,MgF2,extension,ionic,False,False,0.0024727899999996,-3.814811965,0.0064615737,0.1329541913580247,-0.3496699999999999,0.00296342875,0.0064615737,0.0095221519999999
extension_MgF2_theo_mp-1062842,mp-1062842,MgF2,extension,ionic,False,True,0.2636488999999997,-3.553635855,0.00673388485,0.1522125870253164,-0.236819,0.0023337055999999,0.00673388485,0.0131734631
extension_MgIn2_mp-1077016,mp-1077016,MgIn2,extension,metallic,True,False,0.1897874227777776,0.1391122588888901,0.00337671855,0.0117631106737267,0.0,0.00172240115,0.00337671855,0.0045409277999999
extension_MgO_exp_mp-549706,mp-549706,MgO,extension,ionic,False,False,0.1180419924999993,-2.9202671775000004,0.0044818324,0.0811926159420289,-0.31974,0.00218571655,0.0044818324,0.0044818324
extension_MgO_theo_mp-1009127,mp-1009127,MgO,extension,ionic,False,True,0.7484379050000003,-2.2898712649999995,0.0111574440999999,0.2734667671568627,-0.3562899999999995,0.0050419815,0.0111574440999999,0.0147301525
extension_MgPb2_mp-2016042,mp-2016042,MgPb2,extension,metallic,True,True,0.0341904800000065,-0.0498013516666683,0.01755795505,0.0627899547616493,0.0,0.0106263223,0.01755795505,0.0184570817
extension_MgS_exp_mp-1315,mp-1315,MgS,extension,,False,False,0.0,-1.661984376249999,0.01792976645,0.2438097151210226,-0.2011700000000003,0.0064118109,0.01792976645,0.02519220705
extension_MgS_theo_mp-13032,mp-13032,MgS,extension,,False,True,0.0343442349999998,-1.6276401412499992,0.01650789175,0.1623993285784555,-0.3165899999999999,0.0118155114,0.01650789175,0.01650789175
extension_MgTi_mp-1094346,mp-1094346,MgTi,extension,metallic,True,True,0.1257091633333322,0.1257091633333331,7.910135e-05,0.0009396691613209,0.0,7.910135e-05,7.910135e-05,7.910135e-05
extension_MgTl3_mp-978262,mp-978262,MgTl3,extension,metallic,True,True,0.0513578208333296,0.0428634837499952,5.557215e-05,0.0001577768156265,0.0,5.557215e-05,5.557215e-05,5.557215e-05
extension_Mg_mp-153,mp-153,Mg,extension,,True,False,0.0,0.0,0.0014821364999999,,0.0,0.0010588526999999,0.0014821364999999,0.02335476985
extension_Mn2O7_mp-28338,mp-28338,Mn2O7,extension,,False,False,0.3346113968981488,-0.8804072191235627,0.0062377724,0.0256719581858589,-0.34742,0.0045934782,0.0062377724,0.0062377724
extension_Mn4B_mp-1221769,mp-1221769,Mn4B,extension,,True,True,0.1030640468275869,-0.1082091105689642,0.0017086395999999,0.0085184943663376,0.0,0.0016167664,0.0017086395999999,0.0017086395999999
extension_Mn4Ga_mp-1221812,mp-1221812,Mn4Ga,extension,metallic,True,True,0.1642719892413762,0.0552155003448262,0.00164056595,0.007264605898242,0.0,0.00151690735,0.00164056595,0.00164056595
extension_MnO2_mp-510408,mp-510408,MnO2,extension,,True,False,0.0464430447222223,-1.7760848793103463,0.0070012634499999,0.0547872560450739,0.0,0.00335266675,0.0070012634499999,0.0139136572499999
extension_Mn_mp-35,mp-35,Mn,extension,,True,False,0.0,0.0,0.0059364153,0.0410853020970309,0.0,0.004287595,0.0059364153,0.0059672022
extension_Mo2C_mp-1221498,mp-1221498,Mo2C,extension,,True,True,0.0627639299999991,-0.0762856866666676,0.0014380551,0.0056513994340957,0.0,0.0011769685,0.0014380551,0.0014380551
extension_MoPd2_mp-1206704,mp-1206704,MoPd2,extension,metallic,True,True,0.0,-0.0780441333333357,0.0004320450499999,0.0013007919853074,0.0,0.00023630145,0.0004320450499999,0.0004320450499999
extension_MoRu_mp-1221386,mp-1221386,MoRu,extension,metallic,True,True,0.0999591491666649,0.0654167566666608,0.00480571895,0.01823179540195,0.0,0.0027637,0.00480571895,0.00480571895
extension_Mo_mp-129,mp-129,Mo,extension,,True,False,0.0,0.0,0.00418221605,0.0139184506456336,0.0,0.0019399099499999,0.00418221605,0.00439549295
extension_N2O_mp-1180473,mp-1180473,N2O,extension,covalent,False,False,0.2568286241666655,-0.0860143283333343,0.0004866022,0.0012597462914541,-0.266702,0.0004808453,0.0004866022,0.0004866022
extension_N2_mp-1059834,mp-1059834,N2,extension,,True,True,1.100957405,1.100957405,0.0040881309,0.0159313000272787,0.0,0.0014528,0.0040881309,0.0074903645499999
extension_NO_mp-1180334,mp-1180334,NO,extension,,True,True,0.6216735074999997,0.1074090787499999,0.00987105825,0.042698582273553,0.0,0.00511936535,0.00987105825,0.01223602865
extension_Na2Cl_theo_mp-1077015,mp-1077015,Na2Cl,extension,,True,True,0.2391079012068968,-1.1609046559195402,0.0058736597499999,0.0900729911056586,0.0,0.00398932045,0.0058736597499999,0.0058736597499999
extension_Na2O_exp_mp-2352,mp-2352,Na2O,extension,ionic,False,False,0.0,-1.4257386859195398,0.0,0.0,-0.2418749999999999,0.0,0.0,0.0
extension_Na2O_theo_mp-1975297,mp-1975297,Na2O,extension,ionic,False,True,0.0981246116666674,-1.3276140742528726,1.877625e-05,0.0003408905228758,-0.22175,1.877625e-05,1.877625e-05,1.877625e-05
extension_Na3Hg_mp-1186050,mp-1186050,Na3Hg,extension,metallic,True,True,0.0212153714583358,-0.1304229293750012,6.557905000000001e-05,0.0010093743266122,0.0,6.33259e-05,6.557905000000001e-05,6.557905000000001e-05
extension_Na3In_mp-864758,mp-864758,Na3In,extension,metallic,True,True,0.0403653525000002,-0.0915088524999987,0.0005346616999999,0.0055170952430089,0.0,0.0,0.0005346616999999,0.0005346616999999
extension_Na3Mg_mp-982637,mp-982637,Na3Mg,extension,metallic,True,True,0.0997337498958574,0.0997337498958574,0.0070168907499999,0.1585379744690465,0.0,0.0061665532,0.0070168907499999,0.00783590235
extension_Na3Si34_mp-1221235,mp-1221235,Na3Si34,extension,metallic,True,True,0.0517897437499996,0.0405419705405396,0.00123455395,0.0032857476113166,0.0,0.0011554492499999,0.00123455395,0.00123455395
extension_NaN3_exp_mp-22003,mp-22003,NaN3,extension,,False,False,0.0017140024999999,-0.1652483190625,6.658915e-05,0.0002045623924797,-0.229151,6.658915e-05,6.658915e-05,6.658915e-05
extension_NaN3_mp-1066400,mp-1066400,NaN3,extension,,False,False,0.0029249474999994,-0.1640373740625005,0.0,0.0,-0.272602,0.0,0.0,0.0
extension_NaN3_mp-22003,mp-22003,NaN3,extension,,False,False,0.0017140024999999,-0.1652483190625,6.658915e-05,0.0002045623924797,-0.229151,6.658915e-05,6.658915e-05,6.658915e-05
extension_NaN3_mp-634410,mp-634410,NaN3,extension,,False,True,0.2695652075000003,0.1026028859375003,0.0,0.0,-0.2659349999999999,0.0,0.0,0.0
extension_NaN3_theo_mp-1065265,mp-1065265,NaN3,extension,,False,True,1.0162235174999994,0.8492611959374994,0.0001421917,0.0005942233273433,0.137382,0.0001421917,0.0001421917,0.0001421917
extension_NaP15_mp-1194653,mp-1194653,NaP15,extension,,False,False,0.0,-0.096047332790178,0.00726028345,0.0186037089376313,-0.2904,0.0023854564,0.00726028345,0.00803001355
extension_NaP5_mp-31086,mp-31086,NaP5,extension,,False,False,0.0099604150000001,-0.2311929974801584,0.00830687165,0.0284735437375745,-0.2358799999999998,0.00427440535,0.00830687165,0.0097832178
extension_NaS_exp_mp-409,mp-409,NaS,extension,,False,False,0.0022865549999995,-1.0019840564062494,0.0161731236,0.112626208913649,-0.2431799999999997,0.0063706253999999,0.0161731236,0.02106122685
extension_NaS_theo_mp-1180106,mp-1180106,NaS,extension,,False,True,1.0060650862499996,0.0017944748437495,0.0,0.0,-0.00218,0.0,0.0,0.0
extension_Nb3Ni_mp-999394,mp-999394,Nb3Ni,extension,metallic,True,True,0.2131534637500003,0.1014711649999995,0.0,0.0,0.0,0.0,0.0,0.0
extension_Nb4Rh_mp-1220441,mp-1220441,Nb4Rh,extension,metallic,True,True,0.0801166279999989,-0.1236687819999986,7.28373e-05,0.0001717577286768,0.0,7.28373e-05,7.28373e-05,7.28373e-05
extension_NbCd3_mp-11309,mp-11309,NbCd3,extension,metallic,True,False,0.1448710650000002,0.1448710650000002,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbO_anchor_mp-2692,mp-2692,NbO,extension,,True,False,0.7887604083333315,-1.4989005225000014,0.0051960064,0.0291976084513373,0.0,0.00418396365,0.0051960064,0.0053028873
extension_NbO_poly_mp-634965,mp-634965,NbO,extension,,True,True,0.8240059083333318,-1.4636550225000011,0.0,0.0,0.0,0.0,0.0,0.0
extension_NbP_anchor_mp-9830,mp-9830,NbP,extension,,True,False,0.6020631175000002,-0.3866001523214279,3.404419999999999e-05,0.0001308084223468,0.0,3.404419999999999e-05,3.404419999999999e-05,3.404419999999999e-05
extension_NbP_poly_mp-1220317,mp-1220317,NbP,extension,,True,True,0.6208620024999991,-0.367801267321429,0.0021939924,0.0084312981323495,0.0,0.002024266,0.0021939924,0.0021939923999999
extension_NbZn16_mp-640041,mp-640041,NbZn16,extension,metallic,True,False,0.0,-0.0462786888235309,0.0,0.0,0.0,0.0,0.0,0.0
extension_Nb_mp-75,mp-75,Nb,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ni3Mo_mp-11506,mp-11506,Ni3Mo,extension,metallic,True,False,0.0,-0.0524486662499992,0.01843053765,0.1370300197026022,0.0,0.0069518864499999,0.01843053765,0.0294040017
extension_NiSb3_mp-1106023,mp-1106023,NiSb3,extension,metallic,True,False,0.0156113550000007,-0.1256994862499993,0.0151256893,0.0546724835538205,0.0,0.0121095484,0.0151256893,0.0204065124
extension_Ni_mp-23,mp-23,Ni,extension,,True,False,0.0,0.0,0.03191821735,0.3799335477919295,0.0,0.01062341115,0.03191821735,0.04254870745
extension_O2_mp-1524462,mp-1524462,O2,extension,,False,False,0.0,0.0,0.03001306235,0.1270663096951735,-0.3070639999999999,0.018151677,0.03001306235,0.04065982365
extension_OsC_anchor_mp-7142,mp-7142,OsC,extension,,True,False,0.91608526125,0.91608526125,0.0084556142,0.0402035669456067,0.0,0.0033071980499999,0.0084556142,0.0137885554
extension_OsC_poly_mp-1009537,mp-1009537,OsC,extension,,True,True,1.4795162512500006,1.4795162512500006,0.0097889700999999,0.0446353112033195,0.0,0.0052105246999999,0.0097889700999999,0.01208160515
extension_OsC_poly_mp-1009539,mp-1009539,OsC,extension,,True,True,1.3918186662499998,1.3918186662499998,0.0167884711,0.0828364883801253,0.0,0.0084617398,0.0167884711,0.01950713975
extension_OsC_poly_mp-999308,mp-999308,OsC,extension,,True,True,0.9277737837499984,0.9277737837499984,0.01302032645,0.0525182577040981,0.0,0.00798376575,0.01302032645,0.0178230614
extension_Os_mp-49,mp-49,Os,extension,,True,False,0.0,0.0,0.0154854461,0.0538380770434238,0.0,0.0077117215,0.0154854461,0.02718460005
extension_P4Se5_mp-2447,mp-2447,P4Se5,extension,covalent,False,False,0.009741896444444,-0.0726989163574734,0.01600294535,0.034838239577664,-0.2789299999999999,0.0097398759,0.01600294535,0.0168402546999999
extension_PNO_mp-675742,mp-675742,PNO,extension,covalent,False,True,1.4997472041111104,0.0787531845634919,0.01454019575,0.0405584260808926,-0.1627999999999998,0.00881398875,0.01454019575,0.0197617334
extension_PW3_mp-1209828,mp-1209828,PW3,extension,,True,True,0.0579996031249976,-0.1241299288690527,0.0,0.0,0.0,0.0,0.0,0.0
extension_P_mp-568348,mp-568348,P,extension,covalent,False,False,0.0,0.0,0.00901002995,0.0209447904365614,-0.2449400000000001,0.0054338517999999,0.00901002995,0.0090453238
extension_Pb2Au_mp-22795,mp-22795,Pb2Au,extension,metallic,True,False,0.0,-0.0892133133333364,0.0,0.0,0.0,0.0,0.0,0.0
extension_PbAu3_mp-982246,mp-982246,PbAu3,extension,metallic,True,True,0.081645635000001,0.0289006534375033,0.00386601205,0.011171185164851,0.0,0.0020522097,0.00386601205,0.00621715495
extension_PbN6_mp-620058,mp-620058,PbN6,extension,covalent,False,False,0.1096255538095221,0.1096255538095187,0.0003594486,0.0007673147614473,-0.3231300000000001,0.0003594486,0.0003594486,0.0003594486
extension_PbN6_mp-667338,mp-667338,PbN6,extension,covalent,False,False,0.1093108311904735,0.1093108311904713,0.00034467455,0.0007466144265135,-0.2715800000000001,0.00034467455,0.00034467455,0.00034467455
extension_Pb_mp-20483,mp-20483,Pb,extension,,True,False,0.0,0.0,0.0157228469999999,0.0276382488398256,0.0,0.0101656186499999,0.0157228469999999,0.0170196524
extension_Pd_mp-2,mp-2,Pd,extension,,True,False,0.0,0.0,0.0410341243,0.1263910685024333,0.0,0.02773864945,0.0410341243,0.04399233405
extension_Pt_mp-126,mp-126,Pt,extension,,True,False,0.0,0.0,0.0427388963499999,0.0926568450548497,0.0,0.02514163775,0.0427388963499999,0.05031161055
extension_Rb2O_exp_mp-1394,mp-1394,Rb2O,extension,ionic,False,False,0.0031695866666665,-1.1299987866666663,0.0064349174,0.0368277765695644,-0.2834099999999999,0.00316489675,0.0064349174,0.0064349174
extension_Rb2O_theo_mp-2023482,mp-2023482,Rb2O,extension,ionic,False,True,0.0478534288888869,-1.0192492748611115,0.0117725223,0.0635905704099821,-0.283984,0.0111247207,0.0117725223,0.01179154755
extension_Rb3In_mp-974948,mp-974948,Rb3In,extension,metallic,True,True,0.1663419189204544,0.1090734077083337,0.0073089587999999,0.0341492258094659,0.0,0.0068088561999999,0.0073089587999999,0.0352177089
extension_Rb3Li_mp-974938,mp-974938,Rb3Li,extension,metallic,True,True,0.1451489935416667,0.1451489935416667,0.0040091446499999,0.0185017520420877,0.0,0.0039428019,0.0040091446499999,0.0111428514
extension_Rb3P11_mp-1173444,mp-1173444,Rb3P11,extension,,True,True,0.2738384557142836,-0.0435105366836729,0.0101144046499999,0.0355477617474431,0.0,0.0041256331499999,0.0101144046499999,0.01708761885
extension_Rb3P_mp-974822,mp-974822,Rb3P,extension,,False,True,0.1185726052083335,-0.0611259942857138,0.0114627595999999,0.0666245835512932,-0.2255100000000001,2.65318e-05,0.0114627595999999,0.01159491885
extension_RbCl_exp_mp-23299,mp-23299,RbCl,extension,ionic,False,False,0.0297740400000012,-2.2150984737499986,0.01640944235,0.1018650589732447,-0.2907309999999999,0.01585803145,0.01640944235,0.01640944235
extension_RbF_exp_mp-2064,mp-2064,RbF,extension,ionic,False,False,0.051583325000001,-2.8214060062499984,0.00635152185,0.044713282998944,-0.21554,0.0062909432,0.00635152185,0.00635152185
extension_RbF_theo_mp-11718,mp-11718,RbF,extension,ionic,False,True,0.0,-2.8729893312499994,0.00636196025,0.0398369458359424,-0.2555999999999998,0.0063604584,0.00636196025,0.00636196025
extension_RbN3_exp_mp-581833,mp-581833,RbN3,extension,,False,False,0.0193360262500004,-0.3916182831250001,0.0,0.0,-0.2845884999999999,0.0,0.0,0.0
extension_RbN3_theo_mp-1219567,mp-1219567,RbN3,extension,,False,True,0.79660387875,0.3856495693749995,0.0067419127,0.0216170087854303,-0.3041859999999999,0.005884583,0.0067419127,0.01278422715
extension_RbP15_mp-1209298,mp-1209298,RbP15,extension,,False,True,0.0,-0.1010248766964272,0.0066305813,0.0155885301516398,-0.2208199999999998,0.0017968005499999,0.0066305813,0.00775249115
extension_RbP_exp_mp-1179688,mp-1179688,RbP,extension,,True,False,0.9878872979166672,0.6284900989285722,0.0020773586,0.0137618986419344,0.0,0.0020773586,0.0020773586,0.0020773586
extension_RbP_theo_mp-1058499,mp-1058499,RbP,extension,,True,True,0.9881531929166671,0.6287559939285723,0.0015008755,0.0098508499606195,0.0,0.0015008755,0.0015008755,0.0015008755
extension_RbS_exp_mp-558071,mp-558071,RbS,extension,,False,False,0.0018650299999998,-1.1575999733333306,0.0621118979,0.1964323146742568,-0.2936539999999999,0.0597069995,0.0621118979,0.0621118979
extension_RbS_theo_mp-1179684,mp-1179684,RbS,extension,,False,True,0.9974513208333312,-0.1620136824999991,0.049807896,0.0849775578796512,0.0093800000000001,0.04975607355,0.049807896,0.049807896
extension_Rb_mp-70,mp-70,Rb,extension,,True,False,0.0092124725,0.0092124725,0.0098891873,0.1306538155634826,0.0,0.00838679535,0.0098891873,0.01370119545
extension_Re2Si_mp-669547,mp-669547,Re2Si,extension,metallic,True,False,0.3323728517857134,0.1351910124999994,0.0058542992,0.0189594507416283,0.0,0.0040239896499999,0.0058542992,0.0058878393999999
extension_Re3N5_mp-1080194,mp-1080194,Re3N5,extension,,True,True,0.1538086874999997,0.1093222767187533,0.01178524305,0.0269112484872011,0.0,0.0101053776,0.01178524305,0.01190689305
extension_Re3Pd_mp-862586,mp-862586,Re3Pd,extension,metallic,True,True,0.0,-0.0574469531249945,0.0007271615999999,0.0020414418865805,0.0,0.00069662195,0.0007271615999999,0.0007271616
extension_Re5Si3_mp-1105959,mp-1105959,Re5Si3,extension,metallic,True,False,0.1583016488839259,-0.0635279203125023,0.0079249058,0.0250677098753716,0.0,0.0050197393,0.0079249058,0.008341423
extension_ReC_anchor_mp-1079494,mp-1079494,ReC,extension,,True,False,0.636191904375,0.5961835281250032,0.0056485903,0.021083909895114,0.0,0.0044480869499999,0.0056485903,0.0057612316999999
extension_ReC_poly_mp-1009731,mp-1009731,ReC,extension,,True,True,1.1149929443750004,1.0749845681250036,0.0035672116,0.0148664788497603,0.0,0.0026492955,0.0035672116,0.0040332981
extension_Re_mp-8,mp-8,Re,extension,,True,False,0.0035870224999996,0.0035870224999996,0.0067606707499999,0.0205341718806949,0.0,0.00430159335,0.0067606707499999,0.0072407461499999
extension_Rh_mp-74,mp-74,Rh,extension,,True,False,0.0,0.0,0.0356691608999999,0.185226987069637,0.0,0.01872579625,0.0356691608999999,0.05848280395
extension_RuC_anchor_mp-10030,mp-10030,RuC,extension,,True,False,0.6494276712500024,0.6494276712500024,0.00796371095,0.0418350018386215,0.0,0.00369587355,0.00796371095,0.0136485998
extension_RuC_poly_mp-1009787,mp-1009787,RuC,extension,,True,True,0.9096720512499984,0.9096720512499984,0.01618828795,0.0862225723035952,0.0,0.0065791869499999,0.01618828795,0.0191897465
extension_RuRh3_mp-974335,mp-974335,RuRh3,extension,metallic,True,True,0.0347198320833364,0.0343501037500004,0.0239736847499999,0.1382007537326338,0.0,0.01161743255,0.0239736847499999,0.0333286043
extension_Ru_mp-33,mp-33,Ru,extension,,True,False,0.0,0.0,0.02052719275,0.0874539568421949,0.0,0.01237964995,0.02052719275,0.0277337013999999
extension_SN_anchor_mp-236,mp-236,SN,extension,covalent,False,False,0.5086555859375004,0.5086555859375004,0.01729887825,0.0439682753405856,-0.223088,0.0071663399999999,0.01729887825,0.0187531991
extension_SN_poly_mp-1078816,mp-1078816,SN,extension,,True,True,0.8090262296875004,0.8090262296875004,0.0087556893,0.0359075184547244,0.0,0.00616916675,0.0087556893,0.00899498475
extension_SN_poly_mp-1173453,mp-1173453,SN,extension,,True,True,0.7225484081597227,0.7225484081597229,0.01844734445,0.0458011878988008,0.0,0.0101070675999999,0.01844734445,0.02368084275
extension_SN_poly_mp-684642,mp-684642,SN,extension,,True,True,0.5498053901041668,0.5498053901041671,0.01291570945,0.0332750468890892,0.0,0.0058432695,0.01291570945,0.0206961426
extension_S_mp-77,mp-77,S,extension,covalent,False,False,0.0,0.0,0.0317349749,0.0879743156931777,-0.2814000000000001,0.00716715235,0.0317349749,0.04710630045
extension_Sb2S5_mp-1359089,mp-1359089,Sb2S5,extension,,True,True,0.0801219044642849,-0.1250516849553581,0.0297244279,0.069039875272913,0.0,0.0177496367,0.0297244279,0.032832298
extension_Sb_mp-104,mp-104,Sb,extension,,True,False,0.0,0.0,0.0118441101499999,0.0425038044570444,0.0,0.0038272712999999,0.0118441101499999,0.0225902624
extension_ScOs3_mp-981384,mp-981384,ScOs3,extension,metallic,True,True,0.384095409375,0.0990333162500007,0.0059121500499999,0.0252354022963974,0.0,0.00460323535,0.0059121500499999,0.00595620285
extension_Sc_mp-67,mp-67,Sc,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Se_mp-14,mp-14,Se,extension,covalent,False,False,0.0010810776041676,0.001081077604167,0.02084837815,0.0827940834359239,-0.2732699999999997,0.0088732834499999,0.02084837815,0.0305435571
extension_Si3H_mp-995193,mp-995193,Si3H,extension,covalent,False,True,0.0314724854687495,0.0289045415625004,2.2531e-06,7.801592797783934e-06,-0.21598,2.2531e-06,2.2531e-06,2.2531e-06
extension_Si3Pt_mp-972763,mp-972763,Si3Pt,extension,metallic,True,True,0.2618652343750014,-0.0866415774999964,0.0014110199,0.0034381576510721,0.0,0.00118121915,0.0014110199,0.0014110199
extension_Si3W5_mp-31219,mp-31219,Si3W5,extension,metallic,True,False,0.0250654600000004,-0.1436224025000001,0.0,0.0,0.0,0.0,0.0,0.0
extension_SiH2_mp-1192532,mp-1192532,SiH2,extension,covalent,False,False,0.0443419594999996,0.0374941090833327,0.0,0.0,-0.25017,0.0,0.0,0.0
extension_SiO2_anchor_mp-9258,mp-9258,SiO2,extension,covalent,False,False,0.5770440263888901,-2.6957873175,0.0056542875999999,0.0264033976184917,-0.2815899999999995,0.0030020111,0.0056542875999999,0.0071637116999999
extension_SiO2_poly_mp-10064,mp-10064,SiO2,extension,covalent,False,True,1.27794353388889,-1.9948878100000005,0.00324804195,0.0239601796252581,-0.2692600000000009,0.00118022355,0.00324804195,0.0075865080499999
extension_SiO2_poly_mp-556044,mp-556044,SiO2,extension,,True,True,1.4573660394444454,-1.8154653044444444,0.0038248681499999,0.0116750653215713,0.0,0.0038248681499999,0.0038248681499999,0.0102793872499999
extension_SiO2_poly_mp-638049,mp-638049,SiO2,extension,,True,True,1.7447606447222237,-1.5280706991666666,0.0108653638999999,0.0488023890585698,0.0,0.00782605235,0.0108653638999999,0.0177227262499999
extension_SiTc3_mp-972784,mp-972784,SiTc3,extension,metallic,True,True,0.1528513418749995,-0.1073577218749974,0.00737196315,0.0256541033894766,0.0,0.00522599595,0.00737196315,0.00739298835
extension_SiTe2_mp-2755,mp-2755,SiTe2,extension,,True,False,0.0482593716666635,0.0482593716666646,0.0257454464499999,0.0694996394827772,0.0,0.01211931195,0.0257454464499999,0.03175268905
extension_Sn3S_mp-1187038,mp-1187038,Sn3S,extension,,True,True,0.3167847331250009,0.0807441755468758,0.0050496068,0.0176202344894968,0.0,0.0043521867999999,0.0050496068,0.0113806495499999
extension_Sn3Se_mp-1187055,mp-1187055,Sn3Se,extension,,True,True,0.2596551493749999,0.0328819952343764,0.0058735944,0.0214427365654205,0.0,0.00517791105,0.0058735944,0.0125238455999999
extension_SnP_mp-475,mp-475,SnP,extension,,True,False,0.0407851024999992,0.0362221410119047,0.0033654159499999,0.0104685079942764,0.0,0.0032828108,0.0033654159499999,0.0033654159499999
extension_SnPb3_mp-1187118,mp-1187118,SnPb3,extension,metallic,True,True,0.0892519800000002,0.0892519800000002,0.00801278185,0.0218314084679726,0.0,0.0045070106,0.00801278185,0.00819900505
extension_Sn_mp-623511,mp-623511,Sn,extension,,True,False,0.0614070049999995,0.0614070049999995,0.0073309014,0.0234776666132906,0.0,0.0060630293,0.0073309014,0.0079686789
extension_Snalpha_mp-117,mp-117,Sn,extension,,True,False,0.0,0.0,5.4315800000000006e-05,0.0001489614129391,0.0,5.4315800000000006e-05,5.4315800000000006e-05,5.4315800000000006e-05
extension_Sr3N2_mp-1013529,mp-1013529,Sr3N2,extension,,True,True,0.5582295490000018,-0.1124812825000006,0.0105390790499999,0.0857602656847587,0.0,0.0026372527999999,0.0105390790499999,0.02175993845
extension_Sr3P4_exp_mp-14288,mp-14288,Sr3P4,extension,,False,False,0.0,-1.1078930374149658,0.02267528065,0.1223772499865076,-0.3025700000000002,0.0135180109,0.02267528065,0.02603222915
extension_Sr3P4_theo_mp-682953,mp-682953,Sr3P4,extension,,False,True,0.0081151678571433,-1.0997778695578222,0.02305164565,0.1250360471360382,-0.3305500000000001,0.01346135525,0.02305164565,0.0267742724
extension_SrB2_mp-1008755,mp-1008755,SrB2,extension,,True,True,0.5325422407407405,0.1288652857407406,0.0008182568499999,0.0052161461719895,0.0,0.0003101358,0.0008182568499999,0.00087482465
extension_SrF2_exp_mp-1102240,mp-1102240,SrF2,extension,ionic,False,False,0.0645727883333329,-4.164941925,0.0161555253,0.2090247806960797,-0.2492100000000001,0.01093500955,0.0161555253,0.0161580283
extension_SrF2_theo_mp-1102911,mp-1102911,SrF2,extension,ionic,False,True,0.0266591666666657,-4.202855546666667,0.01535342165,0.2166420438831663,-0.320028,0.0113170988,0.01535342165,0.0156114848
extension_SrN6_mp-2131,mp-2131,SrN6,extension,,False,False,0.0091742992857142,-0.2579300017857154,6.758099999999999e-06,1.5897671136203246e-05,-0.29955,6.758099999999999e-06,6.758099999999999e-06,6.758099999999999e-06
extension_SrN_exp_mp-1058586,mp-1058586,SrN,extension,,True,False,0.4343258274999986,-0.2345016418750027,0.0069315759999999,0.0462074261715885,0.0,0.0067783770999999,0.0069315759999999,0.0070224384999999
extension_SrO10_mp-1208655,mp-1208655,SrO10,extension,,True,True,0.6930220472727271,0.0918004654545457,0.01702283285,0.1157228609789259,0.0,0.0111454447,0.01702283285,0.0212405977
extension_SrO2_exp_mp-726705,mp-726705,SrO2,extension,ionic,False,False,0.0096023608333313,-2.1948767725,0.0342976589,0.2388582693780904,-0.21994,0.0225488815,0.0342976589,0.03625060495
extension_SrO2_theo_mp-2763179,mp-2763179,SrO2,extension,ionic,False,True,0.0110303724999996,-2.193448760833332,0.0339365081499999,0.2326649400109694,-0.21441,0.0143524263999999,0.0339365081499999,0.0398058931
extension_SrS_exp_mp-10627,mp-10627,SrS,extension,,False,False,0.2996298049999986,-2.125360496406252,0.03293984535,0.2376097911707423,-0.2969900000000001,0.01032888535,0.03293984535,0.0476777022
extension_Sr_mp-139,mp-139,Sr,extension,,True,False,0.0,0.0,0.0855430673,4.904992391055046,0.0,0.0298050989,0.0855430673,0.1074050486
extension_TaBe12_mp-567842,mp-567842,TaBe12,extension,metallic,True,False,0.0,-0.1386066982564108,0.0,0.0,0.0,0.0,0.0,0.0
extension_TaN_anchor_mp-1497,mp-1497,TaN,extension,,True,False,0.4515790083333364,-0.9071271397083316,0.00026007495,0.000939882729211,0.0,0.00026007495,0.00026007495,0.0005404389499999
extension_TaN_poly_mp-1009831,mp-1009831,TaN,extension,,True,True,0.8162796533333321,-0.5424264947083373,5.556884999999999e-05,0.000191702659813,0.0,5.556884999999999e-05,5.556884999999999e-05,5.556884999999999e-05
extension_TaN_poly_mp-1009833,mp-1009833,TaN,extension,,True,True,0.4916975933333347,-0.8670085547083346,0.0,0.0,0.0,0.0,0.0,0.0
